year,month,시군구명,시도명,관광지명,구분
2025,6,파주시,경기도,파주 임진각(평화누리공원),역사관광지
2025,6,파주시,경기도,헤이리 예술마을,체험관광지
2025,6,파주시,경기도,벽초지수목원,자연관광지
2025,6,파주시,경기도,마장호수,자연관광지
2025,6,파주시,경기도,옳은휴식하루,음식점
2025,6,파주시,경기도,퍼스트가든,자연관광지
2025,6,파주시,경기도,파주 이이 유적,역사관광지
2025,6,파주시,경기도,캠프 그리브스,역사관광지
2025,6,파주시,경기도,오두산 통일전망대,건축/조형물
2025,6,파주시,경기도,판문점,역사관광지
2025,6,파주시,경기도,금촌장 (1_ 6일),쇼핑
2025,6,파주시,경기도,제3땅굴,역사관광지
2025,6,파주시,경기도,마장호수 출렁다리,건축/조형물
2025,6,파주시,경기도,임진강 황포돛배,휴양관광지
2025,6,파주시,경기도,도라전망대,건축/조형물
2025,6,파주시,경기도,파주 장단콩마을,체험관광지
2025,6,파주시,경기도,헤이리무장애노을숲길,휴양관광지
2025,6,파주시,경기도,황희선생묘,역사관광지
2025,6,파주시,경기도,감악산 출렁다리,건축/조형물
2025,6,파주시,경기도,미메시스 아트 뮤지엄,문화시설
2025,6,파주시,경기도,소령원숲속,음식점
2025,6,파주시,경기도,조인폴리아,쇼핑
2025,6,파주시,경기도,심학산 둘레길,육상 레포츠
2025,6,파주시,경기도,임진강낚시터,수상 레포츠
2025,6,파주시,경기도,통일촌마을,역사관광지
2025,6,파주시,경기도,DMZ 생생누리,역사관광지
2025,6,파주시,경기도,프로방스 마을,체험관광지
2025,6,파주시,경기도,보광사(파주),역사관광지
2025,6,파주시,경기도,콩치노콩크리트,문화시설
2025,6,파주시,경기도,반구정과 황희선생유적지,역사관광지
2025,6,파주시,경기도,용암사(파주),역사관광지
2025,6,파주시,경기도,퇴골계곡,자연관광지
2025,6,파주시,경기도,도라산역,역사관광지
2025,6,파주시,경기도,공릉관광지캠핑장,육상 레포츠
2025,6,파주시,경기도,마장리계곡,자연관광지
2025,6,파주시,경기도,임진강 독개다리,역사관광지
2025,6,파주시,경기도,한국근현대사박물관,문화시설
2025,6,파주시,경기도,광탄낚시레저타운,수상 레포츠
2025,6,파주시,경기도,파주놀이구름,체험관광지
2025,6,파주시,경기도,파주CC,육상 레포츠
2025,6,파주시,경기도,금곡낚시터,수상 레포츠
2025,6,파주시,경기도,파평용연,역사관광지
2025,6,파주시,경기도,덕진산성,역사관광지
2025,6,파주시,경기도,율곡수목원,자연관광지
2025,6,파주시,경기도,국립민속박물관 파주,문화시설
2025,6,파주시,경기도,모쿠슈라 테이블,음식점
2025,6,파주시,경기도,무즐라,음식점
2025,6,파주시,경기도,평화랜드,휴양관광지
2025,6,파주시,경기도,도라산 평화공원,역사관광지
2025,6,파주시,경기도,황인용 뮤직 스페이스 <카메라타>,문화시설
2025,6,파주시,경기도,심학산 산림공원,자연관광지
2025,6,파주시,경기도,자운서원,역사관광지
2025,6,파주시,경기도,장산전망대,건축/조형물
2025,6,파주시,경기도,파주 삼릉 [유네스코 세계유산],역사관광지
2025,6,파주시,경기도,파주 윤관장군묘,역사관광지
2025,6,파주시,경기도,헤이리농원,체험관광지
2025,6,파주시,경기도,헤이리시네마,문화시설
2025,6,파주시,경기도,파주출판단지근린공원,휴양관광지
2025,6,파주시,경기도,파주 출판도시,산업관광지
2025,6,파주시,경기도,파주쇠꼴마을고고캠핑장,육상 레포츠
2025,6,파주시,경기도,힐링그라운드,음식점
2025,6,파주시,경기도,임진각 수풀누리,휴양관광지
2025,6,파주시,경기도,통일동산 관광특구,휴양관광지
2025,6,파주시,경기도,슬로피타운,음식점
2025,6,파주시,경기도,[DMZ 평화의 길] 임진각-도라산 코스,복합 레포츠
2025,6,파주시,경기도,서울액션스쿨 (마샬아트센터),육상 레포츠
2025,6,파주시,경기도,옛날시골밥상,음식점
2025,6,파주시,경기도,오성골프클럽,육상 레포츠
2025,6,파주시,경기도,월롱시민공원,휴양관광지
2025,6,파주시,경기도,스마트KU골프파빌리온,육상 레포츠
2025,6,파주시,경기도,시골보리밥집,음식점
2025,6,파주시,경기도,초리 포레스트,육상 레포츠
2025,6,파주시,경기도,통일촌장단콩마을,음식점
2025,6,파주시,경기도,경기미래교육 파주캠퍼스,체험관광지
2025,6,파주시,경기도,커피공장103 헤이리점,음식점
2025,6,파주시,경기도,파주어린이천문대,자연관광지
2025,6,파주시,경기도,가드너스,음식점
2025,6,파주시,경기도,뮤지엄헤이,문화시설
2025,6,파주시,경기도,쇠꼴마을,체험관광지
2025,6,파주시,경기도,쥬라리움 파주점,휴양관광지
2025,6,파주시,경기도,통일공원(파주),역사관광지
2025,6,파주시,경기도,밤골캠핑장,육상 레포츠
2025,6,파주시,경기도,영국군 설마리전투 추모공원,휴양관광지
2025,6,파주시,경기도,동화힐링캠프 글램핑,육상 레포츠
2025,6,파주시,경기도,문지리535,음식점
2025,6,파주시,경기도,소울원,자연관광지
2025,6,파주시,경기도,해마루촌,체험관광지
2025,6,파주시,경기도,박달산(파주),자연관광지
2025,6,파주시,경기도,운정체육공원,휴양관광지
2025,6,파주시,경기도,한반도생태평화 종합관광센터,자연관광지
2025,6,파주시,경기도,감악산(파주),자연관광지
2025,6,파주시,경기도,봉일천종합시장,쇼핑
2025,6,파주시,경기도,파주 장릉(인조·인열왕후) [유네스코 세계유산],역사관광지
2025,6,파주시,경기도,수우원,산업관광지
2025,6,파주시,경기도,공릉호,휴양관광지
2025,6,파주시,경기도,교하중앙공원,휴양관광지
2025,6,파주시,경기도,뮌스터담,음식점
2025,6,파주시,경기도,자유의 다리(파주),역사관광지
2025,6,파주시,경기도,심학산도토리국수,음식점
2025,6,파주시,경기도,자유로자동차극장,문화시설
