year,month,순위,관광지ID,관광지명,분류
2025,8,1,f0ad8e376bda7b0a53c69207a42c4ea2,신세계프리미엄아울렛파주점,쇼핑몰
2025,8,2,28205aacab0912318ebe1d1331d29edc,롯데프리미엄아울렛파주점,쇼핑몰
2025,8,3,035abbfef151ec9c0b1af40615f719b1,헤이리예술마을,기타관광
2025,8,4,e1a30f9e7254555ab8502aece514d7f5,서원힐스CC,육상레저스포츠
2025,8,5,5c34a4a6cbc89908e092403de0e7cc3c,평화누리,도시공원
2025,8,6,e8f4371db3097525813a8ac3deaa2093,마장호수출렁다리,기타관광
2025,8,7,c1816c5022f03ebfd494cbdac2b4814a,파주CC,육상레저스포츠
2025,8,8,d6c62dbdf762c441e488d42832e6da07,임진각,기타관광
2025,8,9,1ce722f6c6fefa534664cfabb2019f22,서서울CC,육상레저스포츠
2025,8,10,079875e322fb509084fdb838b8cb2ce2,오두산통일전망대,랜드마크관광
2025,8,11,aef708dfe912d4f1d3406ba3e13f8e29,금촌역,교통시설
2025,8,12,9a1b61a4967c1ba371d13a2aaddb6e34,스마트KU골프파빌리온,육상레저스포츠
2025,8,13,de19ce157c4210ec93d222a2823dd90f,서원밸리CC,육상레저스포츠
2025,8,14,e92345af217684562e5efed50a759b45,문산역,교통시설
2025,8,15,3c89df4eef0302e40dbdd5832e262fe5,프로방스,기타관광
2025,8,16,a6bfcfc8e188c6ba0b105f6eda96a6ca,파주놀이구름,테마공원
2025,8,17,ab877cfe858382acf39ee3115fe1053e,타이거CC,육상레저스포츠
2025,8,18,31683e92b872766a73e3f28a217a54d3,뮤지엄헤이,전시시설
2025,8,19,8a43068f6bfa2c01a05fe0ef8bfb3c82,운정역,교통시설
2025,8,20,83beb24d558e448e6cbb3ba4fdfbf377,보광사,종교성지
2025,8,21,e7e183dedfbef97f99b152c3974a7072,노스팜CC,육상레저스포츠
2025,8,22,475db97583e2f62b385ce05fbed848c0,한국근현대사박물관,전시시설
2025,8,23,96d2796be471c2ef567bb4a46f07bfc9,감악산출렁다리,기타관광
2025,8,24,c7ac95f733903a098f4d8230d8a913eb,CGV파주야당,공연시설
2025,8,25,a91da1956b3b8924da77f30f09309756,국립민속박물관파주,전시시설
2025,8,26,f7688e9e63207c3f02fa33de4729c77f,베스트밸리GC,육상레저스포츠
2025,8,27,0a6f35411708fdb9548b8eb83005b60e,운정호수공원,도시공원
2025,8,28,c6e84c1a2b1b50ce0d7695feae66f54b,플레이월드파주점,테마공원
2025,8,29,04a0154e9869db9bf645448404707719,파주리조트골프클럽PRGC,육상레저스포츠
2025,8,30,b1b7fe84a7d62a2e75e88e09276be6c0,임진각평화누리캠핑장,캠핑
2025,8,31,1e2e763c5f4343a048cbab40d87e3029,파주J퍼블릭GC,육상레저스포츠
2025,8,32,33642af7db41e92b196068bd27e1e357,콩치노콩크리트,기타문화관광지
2025,8,33,d089f5135b655d8c0f39853d2cc2d0af,자유로자동차극장,공연시설
2025,8,34,b5d33dd5cb2a421a72448ea3cb4e6618,미메시스아트뮤지엄,전시시설
