year,month,순위,관광지ID,업소명,분류
2025,2,1,3b6e33ee7e35b5a32d5f48f820a2cd7d,쿠우쿠우파주운정점,전문음식
2025,2,2,37f59296b4e9cad24e9bc1a562a5e5f7,애슐리퀸즈파주운정점,전문음식
2025,2,3,357f0f3a1ef39f5f06dde3f2f6cc593e,뮌스터담,카페/찻집
2025,2,4,1b74f88b4aa047fcb22167c0b1d0d739,고메스퀘어파주직영점,전문음식
2025,2,5,5e768534b8f8c34d3eaa9bcf52c3e004,모쿠슈라2호점,카페/찻집
2025,2,6,e37b6ce6ac8684b377c1e37e473f5cc3,스타벅스파주야당DT점,카페/찻집
2025,2,7,301a49db5cb084ebe041ff2f59c5714f,청산어죽,한식
2025,2,8,75b160c3097c65053a28b4169226ece7,생선굽는마을,한식
2025,2,9,c3ce179673329f9f3c80fa57913ad561,레드파이프,카페/찻집
2025,2,9,1f4f693f7a8a67a751735a0629c4b9c9,샤브20파주운정점,전문음식
2025,2,11,bad006bbedb44e6e4ef07895a314e7e1,앤드테라스파주점,카페/찻집
2025,2,12,aaa87c86646f26fb6d2303ee3ca586a5,더티트렁크,카페/찻집
2025,2,13,874f6b4ffacf06fdcfa7f34a298f2b0f,샤브올데이파주동패점,전문음식
2025,2,14,0a523af3b049c95f180988fd052d9eb3,브릭루즈,카페/찻집
2025,2,15,ca5d69dee48c1b93461ebc8491b6184f,문지리535,카페/찻집
2025,2,16,498d0856cce0cb5f862aff0b2d18fcd5,쟈빠따,카페/찻집
2025,2,17,a55248ebeba926e53528618f7ab6ac32,심학산도토리국수본점,한식
2025,2,18,394096aab09672b056bebd8be9a0918f,아레볼,카페/찻집
2025,2,19,c63dd07550fcb253cdcc0b6b46c4c771,스타벅스파주야당역점,카페/찻집
2025,2,20,62d7b588d14fe671dc7b24c6e05fcd61,내사랑동까스,전문음식
2025,2,21,ea338bb9f87e70dfcda107be605208a6,훈장골파주점,한식
2025,2,22,0cb2f59c5401bae40a5c3d3b7357f77e,팥티오운정점,카페/찻집
2025,2,23,7ef609196aaa77b9e05661c4c3ced6c9,조은도너츠,간이음식
2025,2,24,1da2b8cd21c2120c64604e65662c95e0,스타벅스파주문산DT점,카페/찻집
2025,2,25,270e5486156b5ee1bece014a52b733a8,청담순대국운정호수1호점,한식
2025,2,26,4b7575d2a64ea3473880fe1838b6f3e2,갈릴리농원본관,전문음식
2025,2,27,f9ab148ed48809e8c32941f3e2afb592,복많네해물칼국수파주출판단지본점,한식
2025,2,28,bb8c205aeed63783628f06722babb912,수라한식뷔페,전문음식
2025,2,29,59f77746add04627f8f0895c5489fc78,평양손만두파주운정점,한식
