RESPOND_ID,EXAMIN_BEGIN_DE,TOUR_TOT_CT_VALUE,TOUR_LDGMNT_CT_VALUE,TOUR_FOOD_CT_VALUE,TOUR_TRNSPORT_CT_VALUE,TOUR_SHOPNG_CT_VALUE,TOUR_ACTVTY_CT_VALUE,TOUR_ETC_CT_VALUE,TOUR_CTPRVN_NM,TOUR_SIGNGU_NM,TOUR_COM_NMPR_NM,TOUR_PD_VALUE,SEXDSTN_FLAG_CD,AGRDE_FLAG_NM,MRRG_AT_NM,CHLDRN_TY_NM,OCCP_NM,HSHLD_INCOME_DGREE_NM
"53332149","20250714","20~30만원 미만","10만원 이상","5~7만원 미만","3~5만원 미만","1만원 미만","1~3만원 미만","1만원 미만","부산시","모름","4명","1박 2일","F","20대","미혼","미혼","사무/기술직","300만원 미만"
"53332190","20250714","10~20만원 미만","5~7만원 미만","7~10만원 미만","1만원 미만","1만원 미만","1만원 미만","1만원 미만","강원도","동해시","2명","1박 2일","M","40대","기혼","자녀 성장(막내 중고생)","사무/기술직","300~500만원 미만"
"53332333","20250714","20~30만원 미만","5~7만원 미만","10만원 이상","5~7만원 미만","1만원 미만","1만원 미만","1만원 미만","강원도","속초시","2명","1박 2일","M","30대","미혼","미혼","사무/기술직","모름"
"53332338","20250714","40만원 이상","10만원 이상","10만원 이상","10만원 이상","1~3만원 미만","1만원 미만","1만원 미만","제주도","한림읍","5명 이상","2박 3일","F","40대","미혼","미혼","사무/기술직","300~500만원 미만"
"53332382","20250714","20~30만원 미만","1만원 미만","5~7만원 미만","10만원 이상","1만원 미만","5~7만원 미만","1만원 미만","경상남도","창원시","2명","1박 2일","F","20대","미혼","미혼","대학/대학원생","300만원 미만"
"53332836","20250714","10~20만원 미만","3~5만원 미만","7~10만원 미만","3~5만원 미만","1만원 미만","1만원 미만","1만원 미만","전라남도","무안군","2명","1박 2일","M","50대","기혼","자녀 성장(막내 중고생)","사무/기술직","700만원 이상"
"53333246","20250714","10~20만원 미만","1~3만원 미만","3~5만원 미만","5~7만원 미만","1만원 미만","1만원 미만","1만원 미만","대전시","모름","5명 이상","1박 2일","M","30대","기혼","자녀 유아&성장(막내 입학전~초등생)","사무/기술직","700만원 이상"
"53333334","20250714","모름","모름","모름","모름","모름","모름","모름","서울시","모름","혼자서","1박 2일","F","30대","미혼","미혼","기타/무직","모름"
"53333594","20250714","10~20만원 미만","3~5만원 미만","1~3만원 미만","1~3만원 미만","3~5만원 미만","1만원 미만","1만원 미만","경기도","가평군","2명","1박 2일","M","50대","기혼","자녀 성인(막내 대학)","사무/기술직","700만원 이상"
"53334259","20250714","40만원 이상","10만원 이상","10만원 이상","10만원 이상","1만원 미만","5~7만원 미만","3~5만원 미만","제주도","서귀포시(시내동)/우도면/제주시(시내동)","5명 이상","2박 3일","F","50대","기혼","자녀 성인(막내 대학)","기타/무직","500~700만원 미만"
"53334424","20250714","10만원 미만","1만원 미만","3~5만원 미만","1~3만원 미만","1만원 미만","1만원 미만","1만원 미만","부산시","모름","2명","1박 2일","M","50대","기혼","자녀 성인(막내 대학)","판매/서비스직","300~500만원 미만"
"53334524","20250714","모름","모름","모름","모름","모름","모름","모름","제주도","서귀포시(시내동)","2명","3박 4일","M","60대 이상","기타","자녀 성인(막내 대학)","기능/숙련/일반작업직","모름"
"53334581","20250714","30~40만원 미만","5~7만원 미만","10만원 이상","5~7만원 미만","3~5만원 미만","1~3만원 미만","1만원 미만","경상남도","거제시/창원시","2명","2박 3일","F","30대","미혼","미혼","사무/기술직","500~700만원 미만"
"53335197","20250714","20~30만원 미만","1만원 미만","10만원 이상","10만원 이상","1만원 미만","1~3만원 미만","1만원 미만","강원도","속초시","2명","5박 6일","M","60대 이상","기타","자녀 성인(막내 대학)","자영업","700만원 이상"
"53335232","20250714","20~30만원 미만","1만원 미만","10만원 이상","1만원 미만","1만원 미만","10만원 이상","1만원 미만","강원도","정선군","3명","3박 4일","F","50대","기혼","자녀 성인(막내 대학)","사무/기술직","700만원 이상"
"53335310","20250714","40만원 이상","10만원 이상","10만원 이상","10만원 이상","1만원 미만","1만원 미만","1만원 미만","경상북도","울릉군","3명","3박 4일","M","60대 이상","기혼","자녀 독립(막내 결혼)","자영업","700만원 이상"
"53335648","20250714","20~30만원 미만","10만원 이상","5~7만원 미만","5~7만원 미만","1만원 미만","1만원 미만","1만원 미만","경기도","구체적인 지역 모름","2명","2박 3일","M","30대","미혼","미혼","사무/기술직","모름"
"53335870","20250714","40만원 이상","10만원 이상","10만원 이상","3~5만원 미만","1만원 미만","1만원 미만","1만원 미만","경상북도","칠곡군","2명","2박 3일","F","40대","기혼","신혼기(자녀 없음)","사무/기술직","700만원 이상"
